,Price,Space,Rooms,Market,Year,elevator,Parking place,balkon,taras,ogródek,district,street,level,max_level
9574,490000,60,2,wtórny,1961,0,0,0,0,0, Praga-Południe, Praga-Południe,3,3
16245,925000,60,3,wtórny,2011,1,0,0,0,0, Wilanów, Kardynała Augusta Hlonda,0,4
4389,749000,60,3,wtórny,2011,0,1,0,0,0, Białołęka, Milenijna,2,2
21021,599000,60,3,wtórny,2015,0,1,0,0,0, Białołęka, Białołęka Dworska,1,2
3829,650000,60,3,wtórny,1982,1,0,0,0,0, Praga-Południe, Gocław,8,10
7580,899000,60,3,wtórny,2019,1,1,0,0,0, Praga-Południe, Gocławek,1,2
15833,721000,60,3,pierwotny,2023,1,1,0,0,0, Praga-Południe, Praga-Południe,1,8
13226,969000,60,3,wtórny,2022,1,1,0,0,0, Praga-Południe,Siennicka,2,5
20409,749000,60,3,wtórny,2000,0,0,0,0,0, Praga-Południe, Augustyna Kordeckiego,1,3
1943,899000,60,3,wtórny,2020,1,1,0,0,0, Mokotów,Cybernetyki,7,7
9416,860000,60,2,wtórny,2005,1,1,0,0,0, Mokotów, Dolny Mokotów,5,8
5555,559000,60,3,wtórny,1967,0,0,0,0,0, Praga-Południe, Praga-Południe,4,4
1407,720000,60,3,wtórny,1983,0,0,0,0,0, Bielany,Mistrzowska,3,3
19695,599000,60,3,wtórny,2015,0,1,0,0,0, Białołęka, Białołęka Dworska,1,2
16186,899000,60,3,wtórny,2004,1,1,0,0,0, Praga-Południe, Gocław,9,10
20209,895600,60,2,wtórny,1952,1,0,0,0,0, Mokotów, Mokotów,2,6
12014,899000,60,3,wtórny,2004,1,1,0,0,0, Praga-Południe, Gocław,9,10
10087,595000,60,3,wtórny,1980,1,0,0,0,0, Praga-Południe,Stanisława Rogalskiego,9,10
3635,960000,60,3,wtórny,2011,1,0,0,0,0, Wilanów, Prymasa Augusta Hlonda,0,4
15033,960000,60,3,wtórny,2022,1,0,0,0,0, Wilanów, Prymasa Augusta Hlonda,0,4
5097,695000,60,3,wtórny,1979,1,0,0,0,0, Praga-Południe, Grochów,11,15
1661,699000,60,2,wtórny,1993,0,1,0,0,0, Mokotów,Melomanów,3,4
12595,644000,60,3,wtórny,2022,0,0,0,0,0, Bemowo, Bemowo,1,2
13199,840000,60,2,wtórny,1956,1,0,0,0,0, Mokotów, al. Niepodległości 33,4,6
3653,1300000,60,3,wtórny,1925,1,0,0,0,0, Śródmieście, Polna,3,5
2229,1110000,60,3,wtórny,2014,1,1,0,0,0, Wola,Wolska 96,3,8
3461,549800,60,3,wtórny,2019,1,1,0,0,0, Białołęka, Flisaków,3,3
1326,599000,60,3,wtórny,2015,0,1,0,0,0, Białołęka, Białołęka Dworska,1,2
17971,569000,60,3,wtórny,1967,1,0,0,0,0, Praga-Południe,Budrysów,4,4
21488,570000,60,3,wtórny,1967,0,0,0,0,0, Praga-Południe, Budrysów,4,4
23235,775000,60,2,wtórny,2008,1,0,0,0,0, Bemowo, Bemowo,0,3
4051,599000,60,3,wtórny,2015,0,1,0,0,0, Białołęka, Białołęka Dworska,1,2
22032,635000,60,3,wtórny,1980,1,0,0,0,0, Praga-Południe,Konrada Guderskiego,1,10
15634,834000,60,3,wtórny,2008,0,1,0,0,0, Mokotów, Pejzażowa,10,14
9565,599000,60,3,wtórny,2022,0,1,0,0,0, Bemowo, Gustawa Morcinka,4,4
548,620000,60,3,wtórny,1988,1,0,0,0,0, Ursynów,Stanisława Kazury,0,7
2218,840000,60,3,wtórny,2004,1,1,0,0,0, Mokotów,Pejzażowa,11,14
21981,569940,60,3,wtórny,1969,0,0,0,0,0, Praga-Południe, Ostrobramska,4,4
1846,1400000,60,2,wtórny,2022,0,0,0,0,0, Śródmieście, Radna,4,4
2635,749000,60,3,wtórny,2011,0,1,0,0,0, Białołęka,Milenijna 6,2,2
4029,569000,60,3,wtórny,1983,1,1,0,0,0, Bemowo, Łagowska,9,10
3851,1005400,59,3,pierwotny,2022,1,1,0,0,0, Mokotów, Stegny,0,2
14795,659000,59,2,wtórny,2004,1,0,0,0,0, Ursus, Dzieci Warszawy,0,7
11438,549000,59,3,wtórny,1980,1,0,0,0,0, Praga-Południe, Witolińska,9,15
20659,1000000,59,3,wtórny,2021,1,1,0,0,0, Mokotów,Cybernetyki,1,6
15947,730000,59,3,wtórny,2022,1,0,0,0,0, Mokotów,Jana Sebastiana Bacha,2,11
5091,950000,59,2,wtórny,2005,1,0,0,0,0, Ursynów, Kabaty,7,7
11949,785000,59,3,wtórny,1986,1,1,0,0,0, Praga-Południe, Brygady Pościgowej,6,8
15919,690000,59,3,wtórny,1964,0,0,0,0,0, Mokotów,Boryszewska,3,4
9641,630000,59,3,wtórny,1985,1,0,0,0,0, Bemowo,Widawska,5,9
3775,895000,59,2,wtórny,1954,1,0,0,0,0, Mokotów,Różana,3,6
10188,508757,59,3,pierwotny,2022,1,0,0,0,0, Białołęka,Warzelnicza,0,2
17964,640000,59,3,wtórny,1984,0,0,0,0,0, Ursynów, dr. Stefana Kopcińskiego,2,4
22520,989000,59,2,wtórny,2012,1,1,0,0,0, Bielany,Sokratesa,0,6
2953,899000,59,3,wtórny,2019,1,1,0,0,0, Mokotów,Ludwiga van Beethovena,3,5
7839,720000,59,2,wtórny,2006,1,1,0,0,0, Wesoła,Warszawska,2,3
5835,720000,59,2,wtórny,2006,1,1,0,0,0, Wesoła,Warszawska,2,3
9828,720000,59,2,wtórny,2006,1,1,0,0,0, Wesoła,Warszawska,2,3
17170,1161700,59,3,pierwotny,2024,1,1,0,0,0, Ursynów, Romualda Mielczarskiego,1,4
20673,740000,59,2,wtórny,2019,1,1,0,0,0, Białołęka, Białołęka,6,6
12517,680000,59,4,wtórny,1977,0,0,0,0,0, Ursynów, Związku Walki Młodych,2,4
16813,750000,59,2,wtórny,2019,0,1,0,0,0, Białołęka, Żerań,6,6
2198,940000,59,3,wtórny,2015,1,1,0,0,0, Wola,Symboliczna,6,6
5411,940000,59,3,wtórny,2015,1,0,0,0,0, Wola, Symboliczna,6,6
20418,590000,59,3,wtórny,1976,1,0,0,0,0, Bielany,Marii Dąbrowskiej,7,10
12466,949000,59,3,wtórny,2021,1,1,0,0,0, Praga-Południe, Praga-Południe,2,5
728,949000,59,3,wtórny,2021,1,1,0,0,0, Praga-Południe, Praga-Południe,2,5
12577,845000,59,2,wtórny,2012,1,1,0,0,0, Ursynów, Ursynów,5,10
11677,845000,59,2,wtórny,2012,1,1,0,0,0, Mokotów, Mokotów,5,10
11399,773000,59,3,wtórny,2018,1,1,0,0,0, Targówek, Osiedle Wilno,2,4
19313,759000,59,3,wtórny,2022,0,0,0,0,0, Praga-Południe, Augustyna Kordeckiego,0,2
11684,840000,59,3,wtórny,2012,1,1,0,0,0, Bielany,Wólczyńska 65,10,14
4433,670000,59,3,wtórny,2019,1,1,0,0,0, Białołęka, Białołęka,3,3
12078,759510,59,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,0,5
10942,771406,59,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,4,5
12066,765458,59,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,2,5
12072,762484,59,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,1,5
12063,768432,59,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,3,5
23136,536653,59,3,pierwotny,2022,1,1,0,0,0, Białołęka,Brzeziny,1,2
12685,645000,59,4,wtórny,1977,0,0,0,0,0, Ursynów, Ursynów,2,4
7950,895000,59,3,wtórny,2014,1,1,0,0,0, Praga-Południe, Gocław,2,7
10298,895000,59,3,wtórny,2014,1,1,0,0,0, Praga-Południe, Gocław,2,7
2459,895000,59,3,wtórny,2014,1,1,0,0,0, Praga-Południe, Gocław,2,7
7373,895000,59,3,wtórny,2014,1,1,0,0,0, Praga-Południe, Gocław,2,7
11018,815000,59,3,wtórny,1978,1,0,0,0,0, Śródmieście,Inflancka,0,12
4629,1000000,59,3,wtórny,2016,1,1,0,0,0, Wilanów, Aleja Rzeczypospolitej,1,4
15730,750000,59,3,wtórny,1982,0,0,0,0,0, Ursynów, Ursynów,3,3
20438,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
6909,819000,59,3,wtórny,2002,1,0,0,0,0, Ursynów, Wąwozowa,4,7
7177,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
20008,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
6709,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
3160,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
7285,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
157,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
21100,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
21334,1077000,59,2,wtórny,2005,1,1,0,0,0, Ursynów, Kabaty,1,8
997,648987,59,3,pierwotny,2023,1,1,0,0,0, Włochy,Jutrzenki,1,5
2507,1162500,59,3,pierwotny,2024,1,1,0,0,0, Mokotów, Mokotów,0,2
2990,899000,59,3,wtórny,2009,1,1,0,0,0, Ochota, Ochota,7,11
21329,1500000,59,3,wtórny,2015,1,1,0,0,0, Ochota, Włodarzewska,0,4
22566,749000,59,5,wtórny,1981,1,0,0,0,0, Wola, Czyste,11,16
1967,599000,59,3,pierwotny,2022,0,1,0,0,0, Włochy,Drukarzy,2,2
673,949000,59,3,wtórny,2011,1,1,0,0,0, Praga-Południe, Praga-Południe,3,5
9215,499000,59,2,wtórny,1940,0,0,0,0,0, Rembertów, Nowy Rembertów,1,2
19882,796000,59,3,wtórny,2017,1,1,0,0,0, Praga-Południe, Przeworska 2,4,5
12456,949000,59,3,wtórny,2011,1,1,0,0,0, Praga-Południe, Praga-Południe,3,5
2392,739000,59,3,wtórny,2022,1,1,0,0,0, Ursus, Ursus,3,6
5554,639000,59,3,wtórny,1968,0,0,0,0,0, Praga-Południe, Praga-Południe,1,4
16872,660000,59,3,wtórny,1970,1,0,0,0,0, Praga-Północ, al. Tysiąclecia,9,10
21794,590000,59,3,pierwotny,2022,1,1,0,0,0, Ursus, Ursus,7,7
14839,649000,59,3,wtórny,1968,0,0,0,0,0, Praga-Południe,Ostrobramska,1,4
21723,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
21495,655000,59,4,wtórny,1964,0,0,0,0,0, Praga-Południe, Ostrobramska,1,4
2216,765000,59,4,wtórny,1971,1,0,0,0,0, Wola,Prosta,6,11
16526,850000,59,2,wtórny,2007,0,1,0,0,0, Mokotów, Mokotów,0,4
11779,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
12875,700000,59,3,wtórny,1990,1,0,0,0,0, Mokotów, Zygmunta Modzelewskiego,11,15
14027,505000,59,2,wtórny,1940,0,0,0,0,0, Rembertów, Nowy Rembertów,1,2
9884,825000,59,3,pierwotny,2022,0,1,0,0,0, Praga-Południe, Gocław,5,6
21982,665000,59,3,wtórny,1968,0,0,0,0,0, Praga-Południe, Ostrobramska,1,4
9321,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
19904,649000,59,3,wtórny,1968,0,0,0,0,0, Praga-Południe, Praga-Południe,1,4
955,640000,59,3,wtórny,2014,1,1,0,0,0, Ursus, Skoroszewska,4,8
15873,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
4786,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
21402,657000,59,3,wtórny,1968,0,0,0,0,0, Praga-Południe, Białowieska,1,4
7761,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
19296,712000,59,3,wtórny,1974,1,0,0,0,0, Mokotów, Modra,11,15
18615,510000,59,3,wtórny,2022,1,1,0,0,0, Białołęka, Białołęka,0,5
11585,829900,59,3,wtórny,2013,1,0,0,0,0, Ursynów, Ursynów,1,10
14792,584100,59,4,wtórny,1969,1,0,0,0,0, Praga-Południe, Praga-Południe,1,6
11253,812000,59,3,pierwotny,2022,1,1,0,0,0, Mokotów, Mokotów,2,7
12065,762888,58,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,2,5
10943,768785,58,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,4,5
15075,625000,58,3,pierwotny,2022,1,1,0,0,0, Ursus, Skorosze,5,6
23101,755000,58,2,wtórny,2020,1,1,0,0,0, Włochy,ks. Juliana Chrościckiego,4,4
12694,669000,58,2,wtórny,2001,1,0,0,0,0, Praga-Południe, Międzyborska,4,6
19299,1100000,58,3,wtórny,2014,1,0,0,0,0, Praga-Południe, Gocław,10,11
2405,504345,58,3,pierwotny,2023,1,1,0,0,0, Białołęka,Płochocińska,0,2
2349,510230,58,3,pierwotny,2023,1,1,0,0,0, Białołęka,Płochocińska,0,2
4106,694312,58,2,wtórny,2015,1,1,0,0,0, Włochy, Nowe Włochy,4,5
8305,770000,58,3,wtórny,1974,1,0,0,0,0, Mokotów, Mokotów,11,16
6980,630000,58,3,wtórny,2022,1,0,0,0,0, Ursus, Skoroszewska,4,8
8555,650000,58,3,wtórny,2014,0,1,0,0,0, Ursus,Skoroszewska,4,8
7210,760815,58,3,pierwotny,2022,1,1,0,0,0, Bemowo, Jelonki,0,7
17773,825000,58,3,pierwotny,2022,1,1,0,0,0, Praga-Południe, Celownicza,5,7
6919,780000,58,2,wtórny,2022,0,0,0,0,0, Bemowo, Bemowo,0,3
2683,893000,58,3,wtórny,2021,1,1,0,0,0, Wawer,Trakt Lubelski 183a,0,3
2587,863000,58,3,wtórny,2021,1,0,0,0,0, Wawer, Wawer,0,3
4379,620000,58,3,wtórny,1981,1,0,0,0,0, Bielany, Pabla Nerudy,3,15
14982,645000,58,3,wtórny,2009,0,0,0,0,0, Białołęka, Józefa Mehoffera,0,3
7110,645000,58,3,wtórny,2009,0,1,0,0,0, Białołęka, Białołęka,0,3
20115,750000,58,3,wtórny,1980,0,0,0,0,0, Ursynów, Wojciecha Bogumiła Jastrzębowskiego,2,3
553,739000,58,3,wtórny,1985,0,0,0,0,0, Ursynów,Henryka Raabego,3,3
3020,660000,58,3,wtórny,2016,1,1,0,0,0, Włochy, ks. Juliana Chrościckiego,2,6
8108,640000,58,3,wtórny,2021,1,1,0,0,0, Białołęka, Białołęka,2,3
8743,560000,58,3,wtórny,2022,0,1,0,0,0, Wesoła, Jana Pawła II,1,3
399,799000,58,2,wtórny,2000,1,0,0,0,0, Praga-Południe, kard. Aleksandra Kakowskiego,3,4
10398,740000,58,3,wtórny,2005,1,1,0,0,0, Targówek, Targówek,0,5
21327,925000,58,4,wtórny,2016,1,1,0,0,0, Wola, Wola,1,5
9650,828240,58,3,pierwotny,2024,1,0,0,0,0, Bemowo, Chrzanów,0,5
2320,540000,58,2,wtórny,2008,1,1,0,0,0, Białołęka, Hanki Ordonówny,0,4
10524,620000,58,3,wtórny,1983,1,0,0,0,0, Ursynów,Jana Wasilkowskiego,7,10
7740,780000,58,3,wtórny,2016,1,1,0,0,0, Bemowo, Batalionów Chłopskich,2,4
7435,815000,58,3,wtórny,2013,1,1,0,0,0, Wola, Józefa Sowińskiego,6,7
3563,930000,58,2,wtórny,2011,1,1,0,0,0, Wilanów,Adama Branickiego,3,4
8061,603405,58,4,pierwotny,2022,1,1,0,0,0, Włochy, Salomea,3,4
20236,728500,58,2,wtórny,2012,1,1,0,0,0, Białołęka, Grodzisk,2,4
15942,786300,58,2,wtórny,2009,1,1,0,0,0, Białołęka, Geodezyjna,2,4
2800,514462,58,3,pierwotny,2024,0,1,0,0,0, Białołęka, Leona Berensona,0,2
5124,714420,58,2,pierwotny,2024,1,1,0,0,0, Bemowo, Bemowo,0,5
13693,857000,58,3,wtórny,2021,1,1,0,0,0, Wawer, Wawer,0,3
3484,580000,58,3,wtórny,1975,1,0,0,0,0, Targówek, Michała Kleofasa Ogińskiego,6,10
16960,1225000,58,3,pierwotny,2019,1,1,0,0,0, Mokotów, Górska,3,4
17765,510000,58,3,wtórny,2021,0,1,0,0,0, Białołęka, Kąty Grodziskie,1,2
7284,790000,58,3,wtórny,1973,1,0,0,0,0, Targówek, Krakusa,6,10
15705,835632,58,3,pierwotny,2022,1,1,0,0,0, Włochy, Popularna,2,3
2766,1200000,58,2,wtórny,2011,1,1,0,0,0, Wilanów,Obornicka,3,3
6396,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
429,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
21635,1290000,58,2,wtórny,1933,0,1,0,0,0, Śródmieście, Czerniakowska,2,3
4641,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
1592,729000,58,2,wtórny,2015,1,0,0,0,0, Praga-Południe,Międzyborska,5,6
9751,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
14430,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
3617,666000,58,2,wtórny,2006,0,1,0,0,0, Wawer, Wawer,0,2
5317,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
6002,693000,58,3,wtórny,2017,1,1,0,0,0, Targówek,Łodygowa,3,5
4156,700000,58,3,wtórny,1969,0,1,0,0,0, Bielany,Wrzeciono,4,4
7224,699000,58,1,wtórny,1976,1,0,0,0,0, Mokotów, Irysowa,7,15
4742,699000,58,3,wtórny,1976,1,1,0,0,0, Mokotów, Służew,8,15
21538,1470000,58,2,wtórny,1933,0,1,0,0,0, Śródmieście, Górnośląska,2,3
2768,559000,58,4,wtórny,1973,0,0,0,0,0, Ursus, Ursus,3,4
2558,680000,58,3,wtórny,2009,1,1,0,0,0, Bielany,Encyklopedyczna 16B,1,5
6318,499000,58,4,wtórny,1977,0,0,0,0,0, Ursus, Zagłoby,4,4
3637,890000,58,2,wtórny,2022,0,1,0,0,0, Wilanów, Wilanów,0,3
5204,935000,58,3,wtórny,2005,1,0,0,0,0, Praga-Południe,gen. Augusta Emila Fieldorfa,1,7
10858,828240,58,3,pierwotny,2024,1,1,0,0,0, Bemowo, Szeligowska,0,5
4087,977300,58,3,wtórny,2015,1,1,0,0,0, Wola, Bliska Wola Ordona Odolany,6,8
12221,589000,58,3,wtórny,1970,1,0,0,0,0, Praga-Południe, Praga-Południe,2,6
5516,895000,58,2,wtórny,1967,0,0,0,0,0, Żoliborz, Sady Żoliborskie,3,4
1083,920000,58,3,wtórny,2021,1,1,0,0,0, Praga-Południe, Żupnicza 25,2,6
2562,745000,58,2,wtórny,2015,1,1,0,0,0, Ursus, Drzymały,2,4
23056,590000,58,3,wtórny,1975,1,0,0,0,0, Bielany, Chomiczówka,10,10
14200,765000,58,2,wtórny,2010,1,1,0,0,0, Bemowo, Dywizjonu 303,1,7
6216,595000,58,3,wtórny,1972,1,0,0,0,0, Mokotów, Czerniakowska 18,1,10
15854,599000,58,3,wtórny,1970,1,0,0,0,0, Praga-Południe, Praga-Południe,2,6
2660,745000,58,2,wtórny,2015,1,1,0,0,0, Ursus, Ursus,2,4
2630,850000,58,2,wtórny,2019,0,1,0,0,0, Wilanów, Wilanów,0,3
9145,790000,58,3,wtórny,2012,1,1,0,0,0, Ursynów,Kłobucka,7,10
8759,497000,58,2,wtórny,1940,0,0,0,0,0, Rembertów, Rembertów,1,2
3406,999000,58,3,wtórny,1961,1,0,0,0,0, Śródmieście, Żurawia,5,7
15492,841000,58,3,wtórny,2020,1,1,0,0,0, Włochy, Łopuszańska,4,5
22425,935000,58,3,wtórny,2005,1,0,0,0,0, Praga-Południe,gen. Augusta Emila Fieldorfa,1,7
1377,799000,58,3,wtórny,1980,1,0,0,0,0, Żoliborz, Żoliborz,11,16
10803,935000,58,3,wtórny,2005,1,0,0,0,0, Praga-Południe,gen. Augusta Emila Fieldorfa,1,7
12532,849000,58,3,wtórny,2017,1,1,0,0,0, Wilanów, Wilanów,2,4
17012,940000,58,2,wtórny,2018,0,1,0,0,0, Wilanów, Adama Branickiego,0,3
15491,599000,58,3,wtórny,1970,1,0,0,0,0, Praga-Południe, Praga-Południe,2,6
2625,1019000,58,2,wtórny,2022,0,1,0,0,0, Mokotów, Puławska,1,8
2118,845000,58,2,wtórny,2015,1,1,0,0,0, Ursus, Ursus,2,4
17019,940000,58,2,wtórny,2019,1,0,0,0,0, Wilanów, św. Urszuli Ledóchowskiej,0,3
12220,510000,57,4,wtórny,1977,0,0,0,0,0, Ursus, Ursus,4,4
21279,617000,57,3,wtórny,1981,0,0,0,0,0,Zagłoby,  mazowieckie,3,4
7221,730000,57,2,wtórny,1964,1,0,0,0,0, Praga-Południe, Aleja Stanów Zjednoczonych,0,10
3489,600000,57,2,wtórny,1979,1,0,0,0,0, Ursynów,Polinezyjska 12,10,10
11108,790000,57,3,wtórny,2016,1,1,0,0,0, Praga-Południe, Międzyborska,6,6
12791,635500,57,3,wtórny,1965,1,0,0,0,0, Praga-Południe, Aleja Stanów Zjednoczonych,4,10
20948,510000,57,4,wtórny,1976,0,0,0,0,0, Ursus, Ursus,4,4
8283,680000,57,3,wtórny,2022,0,0,0,0,0, Praga-Północ, Praga-Północ,5,8
3976,647000,57,3,pierwotny,2023,1,1,0,0,0, Włochy,Jutrzenki,1,6
2202,755000,57,3,wtórny,1976,1,0,0,0,0, Targówek, Olgierda 44,5,10
18577,610000,57,3,wtórny,1981,1,0,0,0,0, Praga-Południe, Grzegorza Przemyka,9,10
3142,893730,57,3,wtórny,2016,1,1,0,0,0, Praga-Południe, Praga-Południe,3,3
6376,517740,57,3,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,1,3
7877,729000,57,3,wtórny,1975,1,0,0,0,0, Bielany, Bielany,4,12
13947,864000,57,2,wtórny,2008,1,1,0,0,0, Praga-Południe, Jana Nowaka-Jeziorańskiego,5,15
59,604800,57,3,pierwotny,2022,1,1,0,0,0, mazowieckie, mazowieckie,4,8
20428,604800,57,3,pierwotny,2022,1,1,0,0,0, Białołęka, Światowida,4,4
20,604800,57,3,pierwotny,2022,1,1,0,0,0, mazowieckie, mazowieckie,4,8
8860,634186,57,3,pierwotny,2023,0,1,0,0,0, Rembertów, Kadrowa,0,1
19920,558429,57,3,pierwotny,2023,0,1,0,0,0, Rembertów,Kadrowa,0,2
7338,748150,57,2,pierwotny,2024,1,1,0,0,0, Bemowo, Sternicza,5,5
20570,604800,57,3,pierwotny,2022,1,1,0,0,0, Białołęka,Kościeszów,4,8
7341,748150,57,2,pierwotny,2024,1,1,0,0,0, Bemowo, Sternicza,3,5
12403,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
11312,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
1638,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
7297,685000,57,3,wtórny,1980,1,1,0,0,0, Mokotów, Aleja Wilanowska,1,15
8425,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
13996,529000,57,2,wtórny,1980,1,0,0,0,0, Ursynów, Polinezyjska,10,10
19696,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
5785,699000,57,2,wtórny,2008,0,1,0,0,0, Targówek, Zacisze,2,2
9752,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
205,559000,57,3,wtórny,2022,1,1,0,0,0, Ursus,Herbu Oksza,1,6
17550,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
7464,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
19891,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
9791,1000000,57,3,wtórny,2016,1,1,0,0,0, Wola, Jana Kazimierza,7,7
6573,615000,57,3,wtórny,2003,1,1,0,0,0, Białołęka,Aluzyjna,3,7
9780,742000,57,2,wtórny,2009,1,1,0,0,0, Praga-Południe, Jana Nowaka-Jeziorańskiego 9,5,14
240,680000,57,3,wtórny,2016,1,1,0,0,0, Białołęka,Przaśna,4,4
2678,597000,57,3,wtórny,2003,1,1,0,0,0, Białołęka,Aluzyjna,3,7
7102,1450000,57,2,wtórny,2006,1,1,0,0,0, Mokotów, Rajska,3,3
511,999999,57,3,wtórny,2017,1,1,0,0,0, Mokotów,Konstruktorska,2,8
10939,747100,57,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,5,5
10937,741373,57,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,3,5
7409,630000,57,3,wtórny,2018,1,1,0,0,0, Targówek,Ponarska,2,3
12073,735646,57,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,1,5
10861,890000,57,2,wtórny,2022,1,1,0,0,0, Wilanów,Adama Branickiego,0,3
7381,890000,57,2,wtórny,2022,1,1,0,0,0, Wilanów, Adama Branickiego,0,3
1411,950000,57,2,wtórny,2005,1,1,0,0,0, Wilanów, al. Aleja Wilanowska,4,4
10210,708040,57,2,wtórny,2003,0,0,0,0,0, Praga-Południe, Praga-Południe,0,5
4104,650000,57,3,wtórny,1977,1,0,0,0,0, Mokotów,Iberyjska,11,15
3026,726000,57,2,wtórny,2003,1,0,0,0,0, Praga-Południe, NIzinna,0,5
22963,599000,57,3,wtórny,1969,1,0,0,0,0, Żoliborz, Sady Żoliborskie,5,10
910,625000,57,2,wtórny,2000,1,1,0,0,0, Bielany, Maszewska 35,8,10
2035,1600000,57,2,wtórny,2015,1,1,0,0,0, Śródmieście, Orłowicza,6,8
5284,660000,57,3,wtórny,1982,1,0,0,0,0, Praga-Południe,Władysława Umińskiego,11,15
855,729000,57,3,wtórny,2006,0,1,0,0,0, Włochy,Płużańska,1,2
13398,727000,57,3,wtórny,2011,0,0,0,0,0, Ursus, Ursus,1,6
16022,490000,57,3,pierwotny,2021,0,1,0,0,0, Białołęka, Białołęka,1,2
9591,854900,57,3,wtórny,1961,0,0,0,0,0, Śródmieście, Franciszkańska,1,3
8179,1197000,57,3,wtórny,1957,1,1,0,0,0, Śródmieście, Śródmieście Północne,4,5
2242,839000,57,3,pierwotny,2024,1,1,0,0,0, Praga-Południe, Praga-Południe,3,5
11910,629000,57,3,wtórny,1979,1,0,0,0,0, Bielany, Bielany,9,15
21008,727000,57,3,wtórny,2011,1,1,0,0,0, Ursus,Skoroszewska,1,6
5,655000,57,3,wtórny,1972,1,1,0,0,0, Mokotów,Zwierzyniecka 17,3,10
44,655000,57,3,wtórny,1972,1,1,0,0,0, Mokotów,Zwierzyniecka 17,3,10
3997,720000,57,3,wtórny,2023,0,1,0,0,0, Ursynów, Stefana Szolc-Rogozińskiego,11,15
23231,850000,57,3,wtórny,1960,1,1,0,0,0, Śródmieście, Dobra,1,4
4435,850000,57,3,wtórny,2017,1,1,1,1,1, Praga-Południe, Praga-Południe,4,18
11555,500000,57,3,pierwotny,2021,0,1,0,0,0, Białołęka, Kąty Grodziskie,1,1
22519,760000,57,3,wtórny,2009,1,0,0,0,0, Włochy, Bratnia,3,3
8925,549000,57,2,wtórny,2011,1,1,0,0,0, mazowieckie, mazowieckie,2,3
17975,510000,57,3,pierwotny,2021,1,1,0,0,0, Białołęka,Kąty Grodziskie,1,2
8181,683900,57,3,wtórny,1986,1,0,0,0,0, Praga-Południe, Gocław,8,15
8356,683900,57,3,wtórny,1980,1,0,0,0,0, Praga-Południe,Władysława Umińskiego,8,15
11646,683000,57,3,wtórny,1986,1,1,0,0,0, Praga-Południe,Władysława Umińskiego,8,15
